ArticleID,ExpertID,CategoryID,Subject,Thumbnail,PostTime,ClickCount,ReadBook,CreateUserID,CreateUserName,CreateTime,ModifyUserID,ModifyUserName,ModifyTime,SubCategoryID,PlatformType,DeleteStatus
1805,17,3,高背輪椅減壓效果好？兩種高背輪椅怎麼挑，物理治療師告訴你,A__h7uTZZH9c4UWwm55Oi9I0alaJ9dMZh.png,2017-12-22 00:00:00.000,10870,NULL,1,系統管理員,2017-12-22 13:53:56.400,1,系統管理員,2018-08-27 09:58:50.920,NULL,1,0
1806,5,1,尿失禁有解了！男女通用 現在就起來做「凱格爾運動」,A__aMIMGoV08tL02JOMUy4bjdMstbB6f0.png,2017-12-22 00:00:00.000,73169,NULL,1,系統管理員,2017-12-22 14:37:26.517,1,系統管理員,2019-10-08 16:27:42.037,NULL,1,0
1807,43,3,請問物理治療師！長輩要泡澡，要用什麼輔具呢〈扶手篇〉？,A__MOVHaggc3AijbFeeiPxRIYJuGpJxg7.png,2017-12-22 00:00:00.000,9588,NULL,1,系統管理員,2017-12-22 14:54:48.953,1,系統管理員,2018-08-27 10:02:15.530,NULL,1,0
1808,81,6,高齡化社會來臨 「小額終老保險」正夯,A__ua4BGYkwIL4XGppHZ3vfcZweekucRN.jpg,2017-12-25 00:00:00.000,16633,NULL,1,系統管理員,2017-12-25 11:06:05.540,1,系統管理員,2018-08-27 10:03:55.687,NULL,1,0
1809,96,2,今天早上，我把先生送去了安養院......,A__IgZLyVftR2N8ln8HyRHYg6gByNdlya.png,2017-12-25 00:00:00.000,20551,NULL,1,系統管理員,2017-12-25 11:31:31.790,1,系統管理員,2018-08-27 10:04:57.780,NULL,1,0
1810,103,2,邁入「晚秋」的中年Girl　請收好妳的少女心,A__I6bh9WOmXjlrynIKInsmY6VLDB6NJJ.png,2017-12-25 00:00:00.000,8819,NULL,1,系統管理員,2017-12-25 11:49:37.920,1,系統管理員,2018-08-27 10:06:44.827,NULL,1,0
1811,23,4,腎不好、酷酷嗽 別喝楊桃湯！ 護腎功法有9招，教你健康過暖冬,A__QQ6NbRDqTapCaQGhof9hUSsCNM1Wkm.png,2017-12-25 00:00:00.000,10915,NULL,1,系統管理員,2017-12-25 12:13:24.030,1,系統管理員,2018-08-27 10:08:35.310,NULL,1,0
1812,81,1,女性壽命創新高 首重退休醫療保險規畫,A__WSQ3hJra2W6HadWewAQhppwNmHjmDy.png,2017-12-25 00:00:00.000,12570,NULL,1,系統管理員,2017-12-25 13:42:50.150,1,系統管理員,2018-08-27 10:09:52.373,NULL,1,0
1813,89,1,我的晚年我做主！不靠孫兒，這些英國熟女們打造出自己的「慢活俱樂部」,A__CIJi2bYwegvuNRbiEDaRoxrqQChnD1.png,2017-12-25 00:00:00.000,15932,NULL,1,系統管理員,2017-12-25 14:08:28.810,1,系統管理員,2018-08-27 10:10:50.530,NULL,1,0
1814,23,1,預防失智症，打麻將就對了？神經科醫師陳龍：防止腦部退化，還有更多方法,A__6QWxspAa0SQJOvoGYVCxdbGdBbUuvr.png,2017-12-25 00:00:00.000,13186,NULL,1,系統管理員,2017-12-25 14:29:41.373,1,系統管理員,2018-08-27 10:12:13.640,NULL,1,0
1815,93,1,家中長輩獨居又少與人互動，如何預防被詐騙集團騙光老本？－《人生中場拉警報！》,A__atG1pI30TlRtuH02KhjY4WXbA8uccK.png,2017-12-25 00:00:00.000,10305,NULL,1,系統管理員,2017-12-25 14:41:30.047,1,系統管理員,2018-08-27 10:13:45.827,NULL,1,0
1816,93,1,還不起的債務、難以翻轉的階級複製，貧者越貧、富者越富的青年世代何去從？－《人生中場拉警報！》,A__6UFbrjhs0gZaruCuoeTQYQkZIyrDUj.png,2017-12-25 00:00:00.000,7804,NULL,1,系統管理員,2017-12-25 15:16:52.507,1,系統管理員,2018-08-27 10:15:00.500,NULL,1,0
1817,93,1,別再問多少錢才能安穩退休？應該從「實際收入」規劃老後生活－《人生中場拉警報！》,A__EBs8GmkB4jw1Iahk2RetWonpGPi1eA.png,2017-12-25 00:00:00.000,26771,NULL,1,系統管理員,2017-12-25 15:29:12.600,1,系統管理員,2018-08-27 10:17:39.373,NULL,1,0
1818,93,1,中年失業的危機：找不到符合收入的工作，不小心就會陷入老後窮的流沙－《人生中場拉警報！》,A__PpB01gIqcTpSjAG9SRb4egM5AyL1HX.png,2017-12-25 00:00:00.000,21572,NULL,1,系統管理員,2017-12-25 15:59:02.290,1,系統管理員,2018-12-03 15:27:55.660,NULL,1,0
1819,8,3,【朱國鳳專欄】創新的居家照護－荷蘭Buurtzorg照護讓老人、居服員、政府都滿意（上）,A__W6Vg3cZ2e2yJ66CQqBiglVsuVJTaxG.png,2017-12-25 00:00:00.000,20359,NULL,1,系統管理員,2017-12-25 16:47:17.233,1,系統管理員,2018-08-27 10:20:02.217,NULL,1,0
1820,8,3,【朱國鳳專欄】創新的居家照護－荷蘭Buurtzorg照護讓老人、居服員、政府都滿意（下）,A__vaKOi710dNer8ZI6ijHZ3kWH5KfqaN.png,2017-12-25 00:00:00.000,10098,NULL,1,系統管理員,2017-12-25 17:43:24.583,1,系統管理員,2018-08-27 10:22:21.937,NULL,1,0
1821,61,2,【王竹語專欄】老年喪偶不是一句「人都會死」就能帶過，長期悲痛會嚴重影響健康,A__RNotL7As2SdEpP3U1cN1grLNnVgW8Q.png,2017-12-26 00:00:00.000,16750,NULL,1,系統管理員,2017-12-26 10:37:58.767,1,系統管理員,2018-08-27 10:24:06.813,NULL,1,0
1822,5,4,【中風緊急救援整理篇】人人都要收藏的錦囊妙計,A__9WvIZcnp2lH2hpHSDNpy2IRfTA90hB.png,2017-12-26 00:00:00.000,28161,NULL,1,系統管理員,2017-12-26 10:54:50.940,1,系統管理員,2018-08-27 10:26:24.280,NULL,1,0
1823,5,5,長輩防流感疫苗打了沒？北市6千劑免費流感疫苗，捷運站接種外籍看護也有保障！,A__DIpijqxiu8v8KGi0UmZuC5Y9Ftt7Mi.png,2017-12-26 00:00:00.000,6020,NULL,1,系統管理員,2017-12-26 14:18:02.010,1,系統管理員,2018-08-27 10:29:37.907,NULL,1,0
1824,91,1,誰說老了只能在家看電視？泳渡日月潭、環島、教書積極老後有夢就行動！,A__LBc7WxFhSqHWeiUEdVWCNfJU1ChWMo.png,2017-12-26 00:00:00.000,8932,NULL,1,系統管理員,2017-12-26 14:44:36.093,1,系統管理員,2018-08-27 10:30:28.313,NULL,1,0
1825,41,2,快樂才是理所當然，荷蘭機構用創意，與長者一起建立「窩心的家」－諮商心理師 王嫊淩,A__69aYaLcxed4kPWOM13QksqJVVLjivk.png,2017-12-27 00:00:00.000,6148,NULL,1,系統管理員,2017-12-27 16:18:03.680,1,系統管理員,2018-08-27 10:31:32.907,NULL,1,0
1826,5,6,免奔波！社區藥局也能買輔具，彰化縣首創「輔具得來速」 還幫你申請補助款,A__RHFVElX7mmPEd63Fd18rkITLjp4L7q.jpg,2017-12-28 00:00:00.000,12119,NULL,1,系統管理員,2017-12-28 16:48:04.117,1,系統管理員,2018-08-27 10:32:07.343,NULL,1,0
1827,5,5,友善中高齡城市大評比、長照心理照護計畫、澎湖行人「優先旗」、彰化「輔具得來速」12/29【新聞彙整】,A__QcrHUbbDHHuRRMcLRho8G3Gcsd77eL.jpg,2017-12-28 00:00:00.000,6266,NULL,1,系統管理員,2017-12-28 17:28:19.417,1,系統管理員,2018-08-27 10:32:45.987,NULL,1,0
1828,76,3,【林黛羚專欄】失智症的家，和你想的不一樣：沙發避免對電視、家具用對比色、放置熟悉物－改造熟齡宅系列三,A__He5HLF6nRVvqnyZXedRV2JL9CxIULY.jpg,2017-12-28 00:00:00.000,17755,NULL,1,系統管理員,2017-12-28 18:44:43.910,1,系統管理員,2018-08-27 10:34:37.393,NULL,1,0
1829,43,3,【輔具安全】使用行動輔具（輪椅、代步車）的你，一定要留意的四大藥物副作用,A__tETrr1MnVK31xd6u5tjLVyMAxuCoJv.png,2017-12-31 00:00:00.000,6813,NULL,1,系統管理員,2017-12-31 20:50:57.193,1,系統管理員,2018-08-27 10:35:50.063,NULL,1,0
1830,5,1,人生整理術：學會休息與放鬆，生命就該浪費在最有價值的事情上－《擁有越少，越幸福》,A__FLXccAVdLuNj2tE9YSKOKkOf3MIByT.png,2017-12-31 00:00:00.000,10188,NULL,1,系統管理員,2017-12-31 21:01:40.617,1,系統管理員,2018-08-27 10:36:43.627,NULL,1,0
1831,5,1,人生下半場試著「極簡主義」－讓你活得更有錢、更快樂、而且壓力更少－《擁有越少，越幸福》,A__wS01cP225RPAfh7RMUXqhU6WnJ1dZN.png,2017-12-31 00:00:00.000,39938,NULL,1,系統管理員,2017-12-31 21:17:49.773,1,系統管理員,2018-08-27 10:37:38.533,NULL,1,0
1832,5,1,整理生活就是整理人生，消除雜亂的九個原則－《擁有越少，越幸福》,A__dF1dOdhoA9IZAGtxhTIdH5ShURB2Wx.png,2017-12-31 00:00:00.000,22259,NULL,1,系統管理員,2017-12-31 21:28:33.447,1,系統管理員,2018-08-27 10:38:25.453,NULL,1,0
1833,5,1,為什麼會囤積物過量？原來是因為沒有安全感－《擁有越少，越幸福》,A__WRdCXjrfCrcB7K99jiVXW9hqtJZ14D.png,2017-12-31 00:00:00.000,10327,NULL,1,系統管理員,2017-12-31 21:36:39.057,1,系統管理員,2018-08-27 10:39:13.157,NULL,1,0
1834,5,1,「沒想到還會有這樣的一天」營養指導讓中風患者正常進食－《2025長照危機》,A__yFUMdvNiTWMMhFvIqOvnM1ZhXPlU7d.png,2017-12-31 00:00:00.000,4838,NULL,1,系統管理員,2017-12-31 21:45:50.700,1,系統管理員,2018-08-27 10:39:59.203,NULL,1,0
1835,5,2,小澤醫生：「傾聽患者說的話，人人都有深陷痛苦時，才會意識到的心靈支柱」－《2025長照危機》,A__kGKNTgdNVctCkBsL9YuwYg8QJSE7gZ.png,2017-12-31 00:00:00.000,5509,NULL,1,系統管理員,2017-12-31 21:59:17.623,1,系統管理員,2018-08-27 10:40:45.470,NULL,1,0
1836,5,3,在宅照護也有極限，有時必須「決定住院」－《2025長照危機》,A__dhhir4ZeR6fu7kR4h1Y3nLln660g3d.png,2017-12-31 00:00:00.000,5271,NULL,1,系統管理員,2017-12-31 22:06:18.263,1,系統管理員,2018-08-27 10:42:30.330,NULL,1,0
1837,5,3,快臨終了，為什麼還要叫救護車？生前預囑的重要性－《2025長照危機》,A__mCg7TwFGu2Nt8upYaymfZPqnIcRDTJ.png,2017-12-31 00:00:00.000,19632,NULL,1,系統管理員,2017-12-31 22:16:52.657,1,系統管理員,2018-08-27 10:43:29.423,NULL,1,0
1838,5,2,長照家庭的寫照：照顧失智症妻子後，接著照顧年邁雙親－《2025長照危機》,A__qcj9EaMJE2BHmYoWsxLpH427Jv13iU.png,2017-12-31 00:00:00.000,8893,NULL,1,系統管理員,2017-12-31 22:30:36.533,1,系統管理員,2018-08-27 10:44:23.767,NULL,1,0
1839,5,2,為什麼能照顧失智症妻子二十年？首先，建立自己的「幸福圈」－《2025長照危機》,A__fs8jEtpsvIkjaJCHhcnLP4t50MJENm.png,2017-12-31 00:00:00.000,10261,NULL,1,系統管理員,2017-12-31 23:00:11.067,1,系統管理員,2018-08-27 10:45:33.423,NULL,1,0
1840,91,1,誰說老了只能在家看電視？泳渡日月潭、環島、教書積極老後有夢就行動！,A__KxlktPReSPhtu1bb9NFgC5f2pxFEYT.jpg,2017-12-31 00:00:00.000,3012,NULL,1,系統管理員,2017-12-31 23:08:48.037,1,系統管理員,2018-08-27 10:46:09.033,NULL,1,1
1841,5,2,為你療癒家庭的傷－〈愛 ♥ 牽手〉家庭與情感關懷專線：(02) 2768-7733,A__mgpjlAmWMkDhJMNDu8FiyTUEIgWmjN.png,2017-12-31 00:00:00.000,8920,NULL,1,系統管理員,2017-12-31 23:15:48.617,1,系統管理員,2018-08-27 10:47:00.253,NULL,1,0
1842,61,2,【王竹語專欄】照顧現在的老人就是照顧未來的自己，六個你我都可以提供的暖心支持,A__U8AIrVs8Sqq5dZNe97gTetEBQ0poyo.jpg,2017-12-31 00:00:00.000,11091,NULL,1,系統管理員,2018-01-01 13:05:44.980,1,系統管理員,2018-08-27 10:48:26.080,NULL,1,0
1843,5,6,回饋社會、做志工，好容易！上各縣市「志願服務推廣中心」查詢,A__RElMabGo85pONUCk4UwBuyl6wPFAyZ.png,2017-12-31 00:00:00.000,26678,NULL,1,系統管理員,2018-01-01 13:17:57.167,1,系統管理員,2018-08-27 10:49:35.283,NULL,1,0
1844,43,3,物理治療師教你怎麼挑輪椅：營養不良、體重過輕的人，選擇輪椅有兩大原則,A__AwTdieXsiHK24hQnjotu5ubOGdGG3t.png,2017-12-31 00:00:00.000,9748,NULL,1,系統管理員,2018-01-01 13:27:10.823,1,系統管理員,2018-08-27 10:51:21.707,NULL,1,0
1845,5,2,生前遺囑你準備好了嗎？為自己的生命故事，寫下想要的結局－《愛我的人也呼吸著我》,A__ULku0QFtqZUY2lHTtumDFf5kbBZwb2.png,2017-12-31 00:00:00.000,13192,NULL,1,系統管理員,2018-01-01 13:34:18.670,1,系統管理員,2018-08-27 10:52:20.723,NULL,1,0
1846,5,2,當失智症患者面對漸漸失能的自己，安樂死是選擇和權利嗎？－《愛我的人也呼吸著我》,A__8pBJREbnE7LRK1fvfab2jgtEqtN60p.png,2017-12-31 00:00:00.000,8394,NULL,1,系統管理員,2018-01-01 13:42:29.733,1,系統管理員,2018-08-27 10:53:24.800,NULL,1,0
1847,61,3,【王竹語專欄】為什麼生病只能去都市的大醫院？想在偏鄉終老，長照2.0要如何「因地制宜」？,A__VvHAyJ1t0KpiV0eh0mLx8qPlwu8X5n.jpg,2017-12-31 00:00:00.000,9069,NULL,1,系統管理員,2018-01-01 13:55:34.267,1,系統管理員,2018-08-27 10:54:51.113,NULL,1,0
1848,43,3,物理治療師教你怎麼挑輪椅－體重過重、肥胖的人，選擇輪椅有六大重點,A__xI1ZuBaK5wDR0cpjdSgoIqN2rrbDKO.png,2018-01-02 00:00:00.000,14779,NULL,1,系統管理員,2018-01-02 13:25:58.697,1,系統管理員,2018-08-27 10:56:56.973,NULL,1,0
1849,4,3,允許自己悲傷，別急著快點好起來：在失親的陷落中自我疼惜－諮商心理師 張璇,A__Pe3a47WSP2GYBieroOtJARXonS1Deu.png,2018-01-02 00:00:00.000,15822,NULL,1,系統管理員,2018-01-02 14:07:58.763,1,系統管理員,2018-08-27 10:58:24.143,NULL,1,0
1850,88,3,長輩吞嚥困難只能靠「一根管子」？梁英男：讓長者重新用嘴吃飯吧！語言治療師應回歸居家復健,A__9KGZoj9dw6SYfDkQGlR4PuZQR5TXVQ.png,2018-01-02 00:00:00.000,15641,NULL,1,系統管理員,2018-01-02 14:23:43.640,1,系統管理員,2018-08-27 10:59:55.113,NULL,1,0
1851,5,5,銀髮族行動上網率過半、竹市老人送餐不畏風雨、高起薪禮儀師徵才1/5【新聞彙整】,A__HSbu8lrKqgpgmUomcxdMwVgImnshGi.jpg,2018-01-04 00:00:00.000,6031,NULL,1,系統管理員,2018-01-04 17:49:53.580,1,系統管理員,2018-08-27 11:00:47.583,NULL,1,0
1852,23,4,你有「骨刺」嗎？痠痛起來要人命的骨刺，究竟是什麼呢？,A__QLEWaXuZMKAqlkRKeF7JE9HANGa5fE.png,2018-01-08 00:00:00.000,32106,NULL,1,系統管理員,2018-01-08 09:51:32.927,1,系統管理員,2018-08-27 11:01:28.223,NULL,1,0
1853,23,4,長骨刺一定要開刀嗎？解決惱人疼痛，評估後手術有解,A__oRDvn0rf0X5Ee6KNmhu3y4k5puyhPJ.png,2018-01-08 00:00:00.000,15529,NULL,1,系統管理員,2018-01-08 10:10:48.660,1,系統管理員,2018-08-27 11:02:53.677,NULL,1,0
1854,23,4,長骨刺一定要開刀嗎？解決惱人疼痛，評估後手術有解,,2018-01-08 00:00:00.000,2547,NULL,1,系統管理員,2018-01-08 10:14:19.160,1,系統管理員,2018-08-27 11:03:48.740,NULL,1,1
1855,5,2,當失智症患者面對漸漸失能的自己，安樂死是選擇和權利嗎？－《愛我的人也呼吸著我》,A__BJLW1Ao9LQUrYtQoIjvsXJtb9VDetl.png,2018-01-08 00:00:00.000,3049,NULL,1,系統管理員,2018-01-08 10:51:35.867,1,系統管理員,2018-08-27 11:04:58.147,NULL,1,1
1856,5,2,生前遺囑你準備好了嗎？為自己的生命故事，寫下想要的結局－《愛我的人也呼吸著我》,A__xqgdE5s6sVvTJr7YNSyQaFywoiwguY.png,2018-01-08 00:00:00.000,3575,NULL,1,系統管理員,2018-01-08 11:23:00.653,1,系統管理員,2018-08-27 11:06:20.223,NULL,1,1
1857,69,6,每月保費2200元　做足基本4保障,A__DgX7Pfp6UlyGNan7nDFWqTt7o3iOms.png,2018-01-08 00:00:00.000,26000,NULL,1,系統管理員,2018-01-08 12:07:56.547,1,系統管理員,2018-08-27 11:09:37.177,NULL,1,0
1858,69,6,出國旅遊必知！ 免費急難救助3管道,A__8CWaTP77YU4rxAnVG558pi9or8fNHJ.png,2018-01-08 00:00:00.000,10944,NULL,1,系統管理員,2018-01-08 14:15:40.080,1,系統管理員,2018-08-27 11:10:35.710,NULL,1,0
1859,68,1,保健明星「牛樟芝」到底在紅什麼？真的能抗癌、養肝嗎？牛樟芝達人：吃正確成分最重要,A__b0KCKHw08uSaICUB0oAM33W9iXnNMg.jpg,2018-01-15 00:00:00.000,73486,NULL,1,系統管理員,2018-01-08 14:24:21.283,1,系統管理員,2018-08-27 11:12:10.723,NULL,1,0
1860,69,6,挑選類長照保單　先確保有理賠這7項疾病,A__l8EV0taZ0APgXnNa4tyNM6GOeEYBTA.png,2018-01-08 00:00:00.000,14347,NULL,1,系統管理員,2018-01-08 15:53:49.997,1,系統管理員,2018-08-27 11:14:00.490,NULL,1,0
1861,69,6,壽險保單已有10天「契約撤銷期」，還需要審閱期嗎？,A__iKCXXXveymwfpw65Tq9pGisBoebCIP.png,2018-01-08 00:00:00.000,5935,NULL,1,系統管理員,2018-01-08 16:14:22.983,1,系統管理員,2018-08-27 11:23:26.257,NULL,1,0
1862,61,5,【王竹語專欄】長照2.0要照亮偏鄉，首先讓原住民照顧自己人,A__V27PWGkNU0lnVYuELKMKTdKNJlCmcJ.png,2018-01-08 00:00:00.000,7363,NULL,1,系統管理員,2018-01-08 16:47:49.097,1,系統管理員,2018-08-27 11:25:12.117,NULL,1,0
1863,100,2,「付出」是門藝術，10原則讓你不再「真心換絕情」－《練習設立界線》,A__44n8oJHL6um5PIy4C865QMoee6Y3UW.png,2018-01-09 00:00:00.000,15651,NULL,1,系統管理員,2018-01-09 10:55:25.973,1,系統管理員,2018-08-27 11:26:55.913,NULL,1,0
1864,100,2,悲傷拖慢了我們的腳步嗎？沒關係，想哭就哭，快樂一定會回來－《練習設立界線》,A__qQFPMgqnxl49xRUjV70WPgM9ChHNu9.png,2018-01-09 00:00:00.000,6212,NULL,1,系統管理員,2018-01-09 10:57:42.600,1,系統管理員,2018-08-27 11:28:34.397,NULL,1,0
1865,100,2,如果你不優先照顧自己，以後也沒有人會照顧你－《練習設立界線》,A__sOUAV6IffCvqd0jPimvqJgqAKH0fDE.png,2018-01-09 00:00:00.000,12299,NULL,1,系統管理員,2018-01-09 10:58:20.397,1,系統管理員,2018-08-27 11:29:51.897,NULL,1,0
1866,26,4,胃癌、憂鬱症......病根都在脖子！這樣暖後頸改善全身病痛,A__n9fVx87FGacKKNgZWIjluNSGIX8F1C.jpg,2018-01-09 00:00:00.000,32859,NULL,1,系統管理員,2018-01-09 11:55:58.763,1,系統管理員,2018-08-27 11:30:34.790,NULL,1,0
1867,61,5,【王竹語專欄】想在偏鄉終老到底行不行？遠距醫療／照護開啟長照新契機,A__rTTcEoJwFRMtNRLq8jsiYE4tZQtihy.png,2018-01-09 00:00:00.000,7547,NULL,1,系統管理員,2018-01-09 13:13:14.443,1,系統管理員,2018-08-27 11:33:17.650,NULL,1,0
1868,5,4,頸動脈狹窄、阻塞恐致腦中風！暈眩、視力模糊都要警覺,A__1w2kyUxlwOAMQtlT9tKOR5tjULLdDN.png,2018-01-09 00:00:00.000,24736,NULL,1,系統管理員,2018-01-09 13:38:04.930,1,系統管理員,2018-08-27 11:34:07.820,NULL,1,0
1869,26,1,脖子太僵硬恐突發性失聰！按摩側頸緩解耳鳴救回聽力,A__PNnTxt4FBCkb0DnueU5XZXpa87jlv3.png,2018-01-09 00:00:00.000,17747,NULL,1,系統管理員,2018-01-09 14:00:18.060,1,系統管理員,2018-08-27 11:34:56.727,NULL,1,0
1870,26,4,14歲少女竟有50歲頸椎！9徵兆檢測你的脖子是否過勞,A__jOnZWp4CAU7WiQhIjpDu7duvdSapAv.png,2018-01-09 00:00:00.000,16230,NULL,1,系統管理員,2018-01-09 14:17:16.687,1,系統管理員,2018-08-27 11:35:43.447,NULL,1,0
1871,26,1,只花3塊錢！早晚用它刮刮脖子，消除久咳、頻尿問題,A__TO7xJKD04HIKRVSfpsJ2eKJX8aEjUs.png,2018-01-09 00:00:00.000,20871,NULL,1,系統管理員,2018-01-09 14:30:14.717,1,系統管理員,2019-10-15 13:15:47.193,NULL,1,0
1872,86,4,面對頭痛、經痛、牙痛……吃止痛藥前先掌握用藥三原則,A__w49YFXIw53XlFs2k7nJfQPT5mFdSo3.png,2018-01-09 00:00:00.000,56918,NULL,1,系統管理員,2018-01-09 17:27:08.300,1,系統管理員,2018-08-27 11:38:15.853,NULL,1,0
1873,86,4,心房顫動不處理 中風機率高五倍！左心耳手術幫你脫離中風危機,A__S1loRkwDlttEN1duNk0rSyxAaPhy8j.png,2018-01-09 00:00:00.000,11340,NULL,1,系統管理員,2018-01-09 17:42:33.537,1,系統管理員,2018-08-27 11:39:04.617,NULL,1,0
1874,100,2,你是否「照顧過度」了呢？忙著滿足他人卻忘了照顧自己－《練習設立界線》,A__BVFCNN1hphfjm54s5WNq2JyiOQZVSH.png,2018-01-11 00:00:00.000,18597,NULL,1,系統管理員,2018-01-11 12:07:28.587,1,系統管理員,2018-08-27 11:39:54.103,NULL,1,0
1875,7,2,現在的你，是否有「照顧過度」的傾向？為了愛，該學習的是保持距離－讀《練習設立界線》,A__yIudNOgJdVacWXrJjEiAeTkVVXAaeE.png,2018-01-11 00:00:00.000,16142,NULL,1,系統管理員,2018-01-11 13:34:16.817,1,系統管理員,2018-08-27 11:41:14.680,NULL,1,0
1876,5,6,告別親友，我們可以做的事：如何申請死亡證明？,A__d56ta6oJ6AppZevwED6twaLODLjkxN.jpg,2018-01-11 00:00:00.000,43334,NULL,1,系統管理員,2018-01-11 14:06:45.710,1,系統管理員,2018-08-27 11:42:07.477,NULL,1,0
1877,5,6,職災復健不用再跨區就醫！臺大雲林分院成立「工作強化中心」專屬復健療程助你早日返職場,A__9Zlq2vcvV6cXxRMQoMsCwVqBM4RTaD.png,2018-01-11 00:00:00.000,5674,NULL,1,系統管理員,2018-01-11 15:13:07.060,1,系統管理員,2018-08-27 11:43:20.213,NULL,1,0
1878,5,5,職災復建「工作強化中心」、屏縣獨居老人分級服務、南投失智共照、成人尿布銷量超嬰兒1／12【新聞彙整】,A__DYNJAfTE0dROHYb0gcrFF5w0iY8AL4.png,2018-01-12 00:00:00.000,7222,NULL,1,系統管理員,2018-01-11 16:01:59.300,1,系統管理員,2018-08-27 11:44:01.777,NULL,1,0
1879,5,6,當另一半過世時，你可以來這裡找相關資源：一葉蘭喪偶家庭成長協會,A__22Ar3pKoTsexCvV4ZM7qICANciMwSL.jpg,2018-01-11 00:00:00.000,13237,NULL,1,系統管理員,2018-01-11 17:42:22.313,1,系統管理員,2018-08-27 11:45:07.870,NULL,1,0
1880,26,1,免針灸免按摩！寶特瓶溫暖後頸，高血壓、心悸都改善,A__VfAp9dkFawB3uwAJeUqR5M9B2OuOFM.jpg,2018-01-11 00:00:00.000,18849,NULL,1,系統管理員,2018-01-11 18:00:07.957,1,系統管理員,2018-08-27 11:46:14.290,NULL,1,0
1881,86,4,睡覺鬼壓床、打呼、說夢話……你可能有夜間磨牙習慣不自知！,A__XAIIfcSXxLh5bgsUT6EXJlIEGPTcKi.png,2018-01-11 00:00:00.000,9562,NULL,1,系統管理員,2018-01-11 18:11:24.520,1,系統管理員,2019-08-01 01:09:03.757,NULL,1,0
1882,73,4,圖解9項乳癌術後復健運動,A__DRsnfZ3k6UlPPPJs5SgN0q4u1aHwYy.png,2018-01-12 00:00:00.000,12373,NULL,1,系統管理員,2018-01-12 15:34:25.467,1,系統管理員,2018-01-12 16:05:02.127,NULL,1,0
1883,73,4,正確點眼藥水－眼睛水汪汪的秘訣,A__7YP2ME6p1NngMcxbJAdgM708GjslnD.png,2018-01-12 00:00:00.000,9896,NULL,1,系統管理員,2018-01-12 15:59:44.360,1,系統管理員,2018-01-12 15:59:44.360,NULL,1,0
1884,5,6,送親友最後一程：佛教的喪葬儀式,A__bDE0jB0suOHkQilfxMjebIf1nSmF8Q.jpg,2018-01-12 00:00:00.000,9370,NULL,1,系統管理員,2018-01-12 16:20:31.363,1,系統管理員,2018-08-27 11:48:38.277,NULL,1,1
1885,5,6,送親友最後一程：道教的喪葬儀式,A__lPvcCxFxeRF0EVWIAjEccc4oJaLda6.jpg,2018-01-12 00:00:00.000,10149,NULL,1,系統管理員,2018-01-12 16:58:22.710,1,系統管理員,2018-08-27 11:50:58.073,NULL,1,1
1886,8,5,【朱國鳳專欄】2018長照給付大變革，「新菜單」要怎麼點？（上）－新新制衍生的三種長照現象,A__rhH3aOefju94x1gVlYQm1n3UXarDG4.png,2018-01-12 00:00:00.000,50322,NULL,1,系統管理員,2018-01-12 17:29:08.120,1,系統管理員,2018-08-27 11:52:33.463,NULL,1,0
1887,8,5,【朱國鳳專欄】2018長照給付大變革，「新菜單」要怎麼點？（下）－長照家庭要了解的九個重點,A__sX7RTbPR5L7IUPOonbQJ24yC1DdBEh.png,2018-01-12 00:00:00.000,55807,NULL,1,系統管理員,2018-01-12 17:52:59.373,1,系統管理員,2018-08-27 11:53:49.840,NULL,1,0
1888,96,2,外籍看護衝擊老後婚姻　70年感情升溫需要幾個動作,A__dPCff1E7kMaN26WXqU9T5QWSFB0wyq.png,2018-01-12 00:00:00.000,12007,NULL,1,系統管理員,2018-01-12 18:15:43.283,1,系統管理員,2018-08-27 11:55:17.120,NULL,1,0
1889,76,3,【林黛羚專欄】失智症的家，和你想的不一樣：避免地板花俏，記得規劃停車位－改造熟齡宅系列四,A__MLTCvyN5jsu1SEbV1YtsIeEnWheBba.png,2018-01-12 00:00:00.000,10265,NULL,1,系統管理員,2018-01-12 18:31:27.003,1,系統管理員,2018-08-27 11:56:12.137,NULL,1,0
1890,7,2,當親人離世， 陪伴你走出悲傷：21本療癒書籍，帶來勇氣與力量（上）,A__UORSfGaUfPu7e0TxDti4ZuEoQLUVnu.png,2018-01-15 00:00:00.000,17791,NULL,1,系統管理員,2018-01-15 13:49:53.243,1,系統管理員,2018-08-27 11:57:27.700,NULL,1,0
1891,7,2,當親人離世， 陪伴你走出悲傷：21本療癒書籍，帶來勇氣與力量（下）,A__VQpScr7lOYn6EudQIQsrRrVOZ8FX0n.png,2018-01-15 00:00:00.000,10418,NULL,1,系統管理員,2018-01-15 14:21:54.450,1,系統管理員,2018-08-27 12:00:14.307,NULL,1,0
1892,92,3,照顧資源如何抉擇？社工師沈佳蓉：選擇最有利的條件後，記得「親情」才是關鍵,A__9sdrqgSw0DPiEQHSH07NeyfHp4IkmV.png,2018-01-16 00:00:00.000,11096,NULL,1,系統管理員,2018-01-16 18:13:38.140,1,系統管理員,2018-08-27 12:06:30.293,NULL,1,0
